location,parameter,Units,times,value_mean,value_std
beach2_tower,DailyRain,in,10/24/2009,0,0
beach2_tower,DailyRain,in,10/25/2009,0,0
beach2_tower,DailyRain,in,10/26/2009,0,0
beach2_tower,DailyRain,in,10/27/2009,0,0
beach2_tower,DailyRain,in,10/28/2009,0,0
beach2_tower,DailyRain,in,10/29/2009,0,0
beach2_tower,DailyRain,in,10/30/2009,0,0
beach2_tower,DailyRain,in,10/31/2009,0,0
beach2_tower,DailyRain,in,11/1/2009,0,0
beach2_tower,DailyRain,in,11/2/2009,0,0
beach2_tower,DailyRain,in,11/3/2009,0,0
beach2_tower,DailyRain,in,11/4/2009,0,0
beach2_tower,DailyRain,in,11/5/2009,0,0
beach2_tower,DailyRain,in,11/6/2009,0,0
beach2_tower,DailyRain,in,11/7/2009,0,0
beach2_tower,DailyRain,in,11/8/2009,0,0
beach2_tower,DailyRain,in,11/9/2009,0,0
beach2_tower,DailyRain,in,11/10/2009,0,0
beach2_tower,DailyRain,in,11/11/2009,0,0
beach2_tower,DailyRain,in,11/12/2009,0,0
beach2_tower,DailyRain,in,11/13/2009,0,0
beach2_tower,DailyRain,in,11/14/2009,0,0
beach2_tower,DailyRain,in,11/15/2009,0,0
beach2_tower,DailyRain,in,11/16/2009,0,0
beach2_tower,DailyRain,in,11/17/2009,0,0
beach2_tower,DailyRain,in,11/18/2009,0,0
beach2_tower,DailyRain,in,11/19/2009,0,0
beach2_tower,DailyRain,in,11/20/2009,0,0
beach2_tower,DailyRain,in,11/21/2009,0,0
beach2_tower,DailyRain,in,11/22/2009,0,0
beach2_tower,DailyRain,in,11/23/2009,0,0
beach2_tower,DailyRain,in,11/24/2009,0,0
beach2_tower,DailyRain,in,11/25/2009,0,0
beach2_tower,DailyRain,in,11/26/2009,0,0
beach2_tower,DailyRain,in,11/27/2009,0,0
beach2_tower,DailyRain,in,11/28/2009,0,0
beach2_tower,DailyRain,in,11/29/2009,0,0
beach2_tower,DailyRain,in,11/30/2009,0,0
beach2_tower,DailyRain,in,12/1/2009,0,0
beach2_tower,DailyRain,in,12/2/2009,0,0
beach2_tower,DailyRain,in,12/3/2009,0,0
beach2_tower,DailyRain,in,12/4/2009,0,0
beach2_tower,DailyRain,in,12/5/2009,0,0
beach2_tower,DailyRain,in,12/6/2009,0,0
beach2_tower,DailyRain,in,12/7/2009,0,0
beach2_tower,DailyRain,in,12/8/2009,0,0
beach2_tower,DailyRain,in,12/9/2009,0,0
beach2_tower,DailyRain,in,12/10/2009,0,0
beach2_tower,DailyRain,in,12/11/2009,0,0
beach2_tower,DailyRain,in,12/12/2009,0,0
beach2_tower,DailyRain,in,12/13/2009,0,0
beach2_tower,DailyRain,in,12/14/2009,0,0
beach2_tower,DailyRain,in,12/15/2009,0,0
beach2_tower,DailyRain,in,12/16/2009,0,0
beach2_tower,DailyRain,in,12/17/2009,0,0
beach2_tower,DailyRain,in,12/18/2009,0,0
beach2_tower,DailyRain,in,12/19/2009,0,0
beach2_tower,DailyRain,in,12/20/2009,0,0
beach2_tower,DailyRain,in,12/21/2009,0,0
beach2_tower,DailyRain,in,12/22/2009,0,0
beach2_tower,DailyRain,in,12/23/2009,0,0
beach2_tower,DailyRain,in,12/24/2009,0,0
beach2_tower,DailyRain,in,12/25/2009,0,0
beach2_tower,DailyRain,in,12/26/2009,0,0
beach2_tower,DailyRain,in,12/27/2009,0,0
beach2_tower,DailyRain,in,12/28/2009,0,0
beach2_tower,DailyRain,in,12/29/2009,0,0
beach2_tower,DailyRain,in,12/30/2009,0,0
beach2_tower,DailyRain,in,12/31/2009,0,0
beach2_tower,DailyRain,in,1/1/2010,0,0
beach2_tower,DailyRain,in,1/2/2010,0,0
beach2_tower,DailyRain,in,1/3/2010,0,0
beach2_tower,DailyRain,in,1/4/2010,0,0
beach2_tower,DailyRain,in,1/5/2010,0,0
beach2_tower,DailyRain,in,1/6/2010,0,0
beach2_tower,DailyRain,in,1/7/2010,0,0
beach2_tower,DailyRain,in,1/8/2010,0,0
beach2_tower,DailyRain,in,1/9/2010,0,0
beach2_tower,DailyRain,in,1/10/2010,0,0
beach2_tower,DailyRain,in,1/11/2010,0,0
beach2_tower,DailyRain,in,1/12/2010,0,0
beach2_tower,DailyRain,in,1/13/2010,0,0
beach2_tower,DailyRain,in,1/14/2010,0,0
beach2_tower,DailyRain,in,1/15/2010,0,0
beach2_tower,DailyRain,in,1/16/2010,0,0
beach2_tower,DailyRain,in,1/17/2010,0,0
beach2_tower,DailyRain,in,1/18/2010,0,0
beach2_tower,DailyRain,in,1/19/2010,0,0
beach2_tower,DailyRain,in,1/20/2010,0,0
beach2_tower,DailyRain,in,1/21/2010,0,0
beach2_tower,DailyRain,in,1/22/2010,0,0
beach2_tower,DailyRain,in,1/23/2010,0,0
beach2_tower,DailyRain,in,1/24/2010,0,0
beach2_tower,DailyRain,in,1/25/2010,0,0
beach2_tower,DailyRain,in,1/26/2010,0,0
beach2_tower,DailyRain,in,1/27/2010,0,0
beach2_tower,DailyRain,in,1/28/2010,0,0
beach2_tower,DailyRain,in,1/29/2010,0,0
beach2_tower,DailyRain,in,1/30/2010,0,0
beach2_tower,DailyRain,in,1/31/2010,0,0
beach2_tower,DailyRain,in,2/1/2010,0,0
beach2_tower,DailyRain,in,2/2/2010,0,0
beach2_tower,DailyRain,in,2/3/2010,0,0
beach2_tower,DailyRain,in,2/4/2010,0,0
beach2_tower,DailyRain,in,2/5/2010,0,0
beach2_tower,DailyRain,in,2/6/2010,0,0
beach2_tower,DailyRain,in,2/7/2010,0,0
beach2_tower,DailyRain,in,2/8/2010,0,0
beach2_tower,DailyRain,in,2/9/2010,0,0
beach2_tower,DailyRain,in,2/10/2010,0,0
beach2_tower,DailyRain,in,2/11/2010,0,0
beach2_tower,DailyRain,in,2/12/2010,0,0
beach2_tower,DailyRain,in,2/13/2010,0,0
beach2_tower,DailyRain,in,2/14/2010,0,0
beach2_tower,DailyRain,in,2/15/2010,0,0
beach2_tower,DailyRain,in,2/16/2010,0,0
beach2_tower,DailyRain,in,2/17/2010,0,0
beach2_tower,DailyRain,in,2/18/2010,0,0
beach2_tower,DailyRain,in,2/19/2010,0,0
beach2_tower,DailyRain,in,2/20/2010,0,0
beach2_tower,DailyRain,in,2/21/2010,0,0
beach2_tower,DailyRain,in,2/22/2010,0,0
beach2_tower,DailyRain,in,2/23/2010,0,0
beach2_tower,DailyRain,in,2/24/2010,0,0
beach2_tower,DailyRain,in,2/25/2010,0,0
beach2_tower,DailyRain,in,2/26/2010,0,0
beach2_tower,DailyRain,in,2/27/2010,0,0
beach2_tower,DailyRain,in,2/28/2010,0,0
beach2_tower,DailyRain,in,3/1/2010,0,0
beach2_tower,DailyRain,in,3/2/2010,0,0
beach2_tower,DailyRain,in,3/3/2010,0,0
beach2_tower,DailyRain,in,3/4/2010,0,0
beach2_tower,DailyRain,in,3/5/2010,0,0
beach2_tower,DailyRain,in,3/6/2010,0,0
beach2_tower,DailyRain,in,3/7/2010,0,0
beach2_tower,DailyRain,in,3/8/2010,0,0
beach2_tower,DailyRain,in,3/9/2010,0,0
beach2_tower,DailyRain,in,3/10/2010,0,0
beach2_tower,DailyRain,in,3/11/2010,0,0
beach2_tower,DailyRain,in,3/12/2010,0,0
beach2_tower,DailyRain,in,3/13/2010,0,0
beach2_tower,DailyRain,in,3/14/2010,0,0
beach2_tower,DailyRain,in,3/15/2010,0,0
beach2_tower,DailyRain,in,3/16/2010,0,0
beach2_tower,DailyRain,in,3/17/2010,0,0
beach2_tower,DailyRain,in,3/18/2010,0,0
beach2_tower,DailyRain,in,3/19/2010,0,0
beach2_tower,DailyRain,in,3/20/2010,0,0
beach2_tower,DailyRain,in,3/21/2010,0,0
beach2_tower,DailyRain,in,3/22/2010,0,0
beach2_tower,DailyRain,in,3/23/2010,0,0
beach2_tower,DailyRain,in,3/24/2010,0,0
beach2_tower,DailyRain,in,3/25/2010,0,0
beach2_tower,DailyRain,in,3/26/2010,0,0
beach2_tower,DailyRain,in,3/27/2010,0,0
beach2_tower,DailyRain,in,3/28/2010,0,0
beach2_tower,DailyRain,in,3/29/2010,0,0
beach2_tower,DailyRain,in,3/30/2010,0,0
beach2_tower,DailyRain,in,3/31/2010,0,0
beach2_tower,DailyRain,in,4/1/2010,0,0
beach2_tower,DailyRain,in,4/2/2010,0,0
beach2_tower,DailyRain,in,4/3/2010,0,0
beach2_tower,DailyRain,in,4/4/2010,0,0
beach2_tower,DailyRain,in,4/5/2010,0,0
beach2_tower,DailyRain,in,4/6/2010,0,0
beach2_tower,DailyRain,in,4/7/2010,0,0
beach2_tower,DailyRain,in,4/8/2010,0,0
beach2_tower,DailyRain,in,4/9/2010,0,0
beach2_tower,DailyRain,in,4/10/2010,0,0
beach2_tower,DailyRain,in,4/11/2010,0,0
beach2_tower,DailyRain,in,4/12/2010,0,0
beach2_tower,DailyRain,in,4/13/2010,0,0
beach2_tower,DailyRain,in,4/14/2010,0,0
beach2_tower,DailyRain,in,4/15/2010,0,0
beach2_tower,DailyRain,in,4/16/2010,0,0
beach2_tower,DailyRain,in,4/17/2010,0,0
beach2_tower,DailyRain,in,4/18/2010,0,0
beach2_tower,DailyRain,in,4/19/2010,0,0
beach2_tower,DailyRain,in,4/20/2010,0,0
beach2_tower,DailyRain,in,4/21/2010,0,0
beach2_tower,DailyRain,in,4/22/2010,0,0
beach2_tower,DailyRain,in,4/23/2010,0,0
beach2_tower,DailyRain,in,4/24/2010,0,0
beach2_tower,DailyRain,in,4/25/2010,0,0
beach2_tower,DailyRain,in,4/26/2010,0,0
beach2_tower,DailyRain,in,4/27/2010,0,0
beach2_tower,DailyRain,in,4/28/2010,0,0
beach2_tower,DailyRain,in,4/29/2010,0,0
beach2_tower,DailyRain,in,4/30/2010,0,0
beach2_tower,DailyRain,in,5/1/2010,0,0
beach2_tower,DailyRain,in,5/2/2010,0,0
beach2_tower,DailyRain,in,5/3/2010,0,0
beach2_tower,DailyRain,in,5/4/2010,0,0
beach2_tower,DailyRain,in,5/5/2010,0,0
beach2_tower,DailyRain,in,5/6/2010,0,0
beach2_tower,DailyRain,in,5/7/2010,0,0
beach2_tower,DailyRain,in,5/8/2010,0,0
beach2_tower,DailyRain,in,5/9/2010,0,0
beach2_tower,DailyRain,in,5/10/2010,0,0
beach2_tower,DailyRain,in,5/11/2010,0,0
beach2_tower,DailyRain,in,5/12/2010,0,0
beach2_tower,DailyRain,in,5/13/2010,0,0
beach2_tower,DailyRain,in,5/14/2010,0,0
beach2_tower,DailyRain,in,5/15/2010,0,0
beach2_tower,DailyRain,in,5/16/2010,0,0
beach2_tower,DailyRain,in,5/17/2010,0,0
beach2_tower,DailyRain,in,5/18/2010,0,0
beach2_tower,DailyRain,in,5/19/2010,0,0
beach2_tower,DailyRain,in,5/20/2010,0,0
beach2_tower,DailyRain,in,5/21/2010,0,0
beach2_tower,DailyRain,in,5/22/2010,0,0
beach2_tower,DailyRain,in,5/23/2010,0,0
beach2_tower,DailyRain,in,5/24/2010,0,0
beach2_tower,DailyRain,in,5/25/2010,0,0
beach2_tower,DailyRain,in,5/26/2010,0,0
beach2_tower,DailyRain,in,5/27/2010,0,0
beach2_tower,DailyRain,in,5/28/2010,0,0
beach2_tower,DailyRain,in,5/29/2010,0,0
beach2_tower,DailyRain,in,5/30/2010,0,0
beach2_tower,DailyRain,in,5/31/2010,0,0
beach2_tower,DailyRain,in,6/1/2010,0,0
beach2_tower,DailyRain,in,6/2/2010,0,0
beach2_tower,DailyRain,in,6/3/2010,0,0
beach2_tower,DailyRain,in,6/4/2010,0,0
beach2_tower,DailyRain,in,6/5/2010,0,0
beach2_tower,DailyRain,in,6/6/2010,0,0
beach2_tower,DailyRain,in,6/7/2010,0,0
beach2_tower,DailyRain,in,6/8/2010,0,0
beach2_tower,DailyRain,in,6/9/2010,0,0
beach2_tower,DailyRain,in,6/10/2010,0,0
beach2_tower,DailyRain,in,6/11/2010,0,0
beach2_tower,DailyRain,in,6/12/2010,0,0
beach2_tower,DailyRain,in,6/13/2010,0,0
beach2_tower,DailyRain,in,6/14/2010,0,0
beach2_tower,DailyRain,in,6/15/2010,0,0
beach2_tower,DailyRain,in,6/16/2010,0,0
beach2_tower,DailyRain,in,6/17/2010,0,0
beach2_tower,DailyRain,in,6/18/2010,0,0
beach2_tower,DailyRain,in,6/19/2010,0,0
beach2_tower,DailyRain,in,6/20/2010,0,0
beach2_tower,DailyRain,in,6/21/2010,0,0
beach2_tower,DailyRain,in,6/22/2010,0,0
beach2_tower,DailyRain,in,6/23/2010,0,0
beach2_tower,DailyRain,in,6/24/2010,0,0
beach2_tower,DailyRain,in,6/25/2010,0,0
beach2_tower,DailyRain,in,6/26/2010,0,0
beach2_tower,DailyRain,in,6/27/2010,0,0
beach2_tower,DailyRain,in,6/28/2010,0,0
beach2_tower,DailyRain,in,6/29/2010,0,0
beach2_tower,DailyRain,in,6/30/2010,0,0
beach2_tower,DailyRain,in,7/1/2010,0,0
beach2_tower,DailyRain,in,7/2/2010,0,0
beach2_tower,DailyRain,in,7/3/2010,0,0
beach2_tower,DailyRain,in,7/4/2010,0,0
beach2_tower,DailyRain,in,7/5/2010,0,0
beach2_tower,DailyRain,in,7/6/2010,0,0
beach2_tower,DailyRain,in,7/7/2010,0,0
beach2_tower,DailyRain,in,7/8/2010,0,0
beach2_tower,DailyRain,in,7/9/2010,0,0
beach2_tower,DailyRain,in,7/10/2010,0,0
beach2_tower,DailyRain,in,7/11/2010,0,0
beach2_tower,DailyRain,in,7/12/2010,0,0
beach2_tower,DailyRain,in,7/13/2010,0,0
beach2_tower,DailyRain,in,7/14/2010,0,0
beach2_tower,DailyRain,in,7/15/2010,0,0
beach2_tower,DailyRain,in,7/16/2010,0,0
beach2_tower,DailyRain,in,7/17/2010,0,0
beach2_tower,DailyRain,in,7/18/2010,0,0
beach2_tower,DailyRain,in,7/19/2010,0,0
beach2_tower,DailyRain,in,7/20/2010,0,0
beach2_tower,DailyRain,in,7/21/2010,0,0
beach2_tower,DailyRain,in,7/22/2010,0,0
beach2_tower,DailyRain,in,7/23/2010,0,0
beach2_tower,DailyRain,in,7/24/2010,0,0
beach2_tower,DailyRain,in,7/25/2010,0,0
beach2_tower,DailyRain,in,7/26/2010,0,0
beach2_tower,DailyRain,in,7/27/2010,0,0
beach2_tower,DailyRain,in,7/28/2010,0,0
beach2_tower,DailyRain,in,7/29/2010,0,0
beach2_tower,DailyRain,in,7/30/2010,,
beach2_tower,DailyRain,in,7/31/2010,,
beach2_tower,DailyRain,in,8/1/2010,,
beach2_tower,DailyRain,in,8/2/2010,,
beach2_tower,DailyRain,in,8/3/2010,,
beach2_tower,DailyRain,in,8/4/2010,,
beach2_tower,DailyRain,in,8/5/2010,,
beach2_tower,DailyRain,in,8/6/2010,,
beach2_tower,DailyRain,in,8/7/2010,,
beach2_tower,DailyRain,in,8/8/2010,,
beach2_tower,DailyRain,in,8/9/2010,,
beach2_tower,DailyRain,in,8/10/2010,,
beach2_tower,DailyRain,in,8/11/2010,,
beach2_tower,DailyRain,in,8/12/2010,,
beach2_tower,DailyRain,in,8/13/2010,,
beach2_tower,DailyRain,in,8/14/2010,,
beach2_tower,DailyRain,in,8/15/2010,,
beach2_tower,DailyRain,in,8/16/2010,,
beach2_tower,DailyRain,in,8/17/2010,,
beach2_tower,DailyRain,in,8/18/2010,,
beach2_tower,DailyRain,in,8/19/2010,,
beach2_tower,DailyRain,in,8/20/2010,,
beach2_tower,DailyRain,in,8/21/2010,,
beach2_tower,DailyRain,in,8/22/2010,,
beach2_tower,DailyRain,in,8/23/2010,,
beach2_tower,DailyRain,in,8/24/2010,,
beach2_tower,DailyRain,in,8/25/2010,,
beach2_tower,DailyRain,in,8/26/2010,,
beach2_tower,DailyRain,in,8/27/2010,,
beach2_tower,DailyRain,in,8/28/2010,,
beach2_tower,DailyRain,in,8/29/2010,0,0
beach2_tower,DailyRain,in,8/30/2010,0,0
beach2_tower,DailyRain,in,8/31/2010,0,0
beach2_tower,DailyRain,in,9/1/2010,0,0
beach2_tower,DailyRain,in,9/2/2010,0,0
beach2_tower,DailyRain,in,9/3/2010,0,0
beach2_tower,DailyRain,in,9/4/2010,0,0
beach2_tower,DailyRain,in,9/5/2010,0,0
beach2_tower,DailyRain,in,9/6/2010,0,0
beach2_tower,DailyRain,in,9/7/2010,0,0
beach2_tower,DailyRain,in,9/8/2010,0,0
beach2_tower,DailyRain,in,9/9/2010,0,0
beach2_tower,DailyRain,in,9/10/2010,0,0
beach2_tower,DailyRain,in,9/11/2010,0,0
beach2_tower,DailyRain,in,9/12/2010,0,0
beach2_tower,DailyRain,in,9/13/2010,0,0
beach2_tower,DailyRain,in,9/14/2010,0,0
beach2_tower,DailyRain,in,9/15/2010,0,0
beach2_tower,DailyRain,in,9/16/2010,0,0
beach2_tower,DailyRain,in,9/17/2010,0,0
beach2_tower,DailyRain,in,9/18/2010,0,0
beach2_tower,DailyRain,in,9/19/2010,0,0
beach2_tower,DailyRain,in,9/20/2010,0,0
beach2_tower,DailyRain,in,9/21/2010,0,0
beach2_tower,DailyRain,in,9/22/2010,0,0
beach2_tower,DailyRain,in,9/23/2010,0,0
beach2_tower,DailyRain,in,9/24/2010,0,0
beach2_tower,DailyRain,in,9/25/2010,0,0
beach2_tower,DailyRain,in,9/26/2010,0,0
beach2_tower,DailyRain,in,9/27/2010,0,0
beach2_tower,DailyRain,in,9/28/2010,0,0
beach2_tower,DailyRain,in,9/29/2010,0,0
beach2_tower,DailyRain,in,9/30/2010,0,0
beach2_tower,DailyRain,in,10/1/2010,0,0
beach2_tower,DailyRain,in,10/2/2010,0,0
beach2_tower,DailyRain,in,10/3/2010,0,0
beach2_tower,DailyRain,in,10/4/2010,0,0
beach2_tower,DailyRain,in,10/5/2010,0,0
beach2_tower,DailyRain,in,10/6/2010,0,0
beach2_tower,DailyRain,in,10/7/2010,0,0
beach2_tower,DailyRain,in,10/8/2010,0,0
beach2_tower,DailyRain,in,10/9/2010,0,0
beach2_tower,DailyRain,in,10/10/2010,0,0
beach2_tower,DailyRain,in,10/11/2010,0,0
beach2_tower,DailyRain,in,10/12/2010,0,0
beach2_tower,DailyRain,in,10/13/2010,0,0
beach2_tower,DailyRain,in,10/14/2010,0,0
beach2_tower,DailyRain,in,10/15/2010,0,0
beach2_tower,DailyRain,in,10/16/2010,0,0
beach2_tower,DailyRain,in,10/17/2010,0,0
beach2_tower,DailyRain,in,10/18/2010,0,0
beach2_tower,DailyRain,in,10/19/2010,0,0
beach2_tower,DailyRain,in,10/20/2010,0,0
beach2_tower,DailyRain,in,10/21/2010,0,0
beach2_tower,DailyRain,in,10/22/2010,0,0
beach2_tower,DailyRain,in,10/23/2010,0,0
beach2_tower,DailyRain,in,10/24/2010,0,0
beach2_tower,DailyRain,in,10/25/2010,0,0
beach2_tower,DailyRain,in,10/26/2010,0,0
beach2_tower,DailyRain,in,10/27/2010,0,0
beach2_tower,DailyRain,in,10/28/2010,0,0
beach2_tower,DailyRain,in,10/29/2010,0,0
beach2_tower,DailyRain,in,10/30/2010,0,0
beach2_tower,DailyRain,in,10/31/2010,0,0
beach2_tower,DailyRain,in,11/1/2010,0,0
beach2_tower,DailyRain,in,11/2/2010,0,0
beach2_tower,DailyRain,in,11/3/2010,0,0
beach2_tower,DailyRain,in,11/4/2010,0,0
beach2_tower,DailyRain,in,11/5/2010,0,0
beach2_tower,DailyRain,in,11/6/2010,0,0
beach2_tower,DailyRain,in,11/7/2010,0,0
beach2_tower,DailyRain,in,11/8/2010,0,0
beach2_tower,DailyRain,in,11/9/2010,0,0
beach2_tower,DailyRain,in,11/10/2010,0,0
beach2_tower,DailyRain,in,11/11/2010,0,0
beach2_tower,DailyRain,in,11/12/2010,0,0
beach2_tower,DailyRain,in,11/13/2010,0,0
beach2_tower,DailyRain,in,11/14/2010,0,0
beach2_tower,DailyRain,in,11/15/2010,0,0
beach2_tower,DailyRain,in,11/16/2010,0,0
beach2_tower,DailyRain,in,11/17/2010,0,0
beach2_tower,DailyRain,in,11/18/2010,0,0
beach2_tower,DailyRain,in,11/19/2010,0,0
beach2_tower,DailyRain,in,11/20/2010,0,0
beach2_tower,DailyRain,in,11/21/2010,0,0
beach2_tower,DailyRain,in,11/22/2010,0,0
beach2_tower,DailyRain,in,11/23/2010,0,0
beach2_tower,DailyRain,in,11/24/2010,0,0
beach2_tower,DailyRain,in,11/25/2010,0,0
beach2_tower,DailyRain,in,11/26/2010,0,0
beach2_tower,DailyRain,in,11/27/2010,0,0
beach2_tower,DailyRain,in,11/28/2010,0,0
beach2_tower,DailyRain,in,11/29/2010,0,0
beach2_tower,DailyRain,in,11/30/2010,0,0
beach2_tower,DailyRain,in,12/1/2010,0,0
beach2_tower,DailyRain,in,12/2/2010,0,0
beach2_tower,DailyRain,in,12/3/2010,0,0
beach2_tower,DailyRain,in,12/4/2010,0,0
beach2_tower,DailyRain,in,12/5/2010,0,0
beach2_tower,DailyRain,in,12/6/2010,0,0
beach2_tower,DailyRain,in,12/7/2010,0,0
beach2_tower,DailyRain,in,12/8/2010,0,0
beach2_tower,DailyRain,in,12/9/2010,0,0
beach2_tower,DailyRain,in,12/10/2010,0,0
beach2_tower,DailyRain,in,12/11/2010,0,0
beach2_tower,DailyRain,in,12/12/2010,0,0
beach2_tower,DailyRain,in,12/13/2010,0,0
beach2_tower,DailyRain,in,12/14/2010,0,0
beach2_tower,DailyRain,in,12/15/2010,0,0
beach2_tower,DailyRain,in,12/16/2010,0,0
beach2_tower,DailyRain,in,12/17/2010,0,0
beach2_tower,DailyRain,in,12/18/2010,0,0
beach2_tower,DailyRain,in,12/19/2010,0,0
beach2_tower,DailyRain,in,12/20/2010,0,0
beach2_tower,DailyRain,in,12/21/2010,0,0
beach2_tower,DailyRain,in,12/22/2010,0,0
beach2_tower,DailyRain,in,12/23/2010,0,0
beach2_tower,DailyRain,in,12/24/2010,0,0
beach2_tower,DailyRain,in,12/25/2010,0,0
beach2_tower,DailyRain,in,12/26/2010,0,0
beach2_tower,DailyRain,in,12/27/2010,0,0
beach2_tower,DailyRain,in,12/28/2010,0,0
beach2_tower,DailyRain,in,12/29/2010,0,0
beach2_tower,DailyRain,in,12/30/2010,0,0
beach2_tower,DailyRain,in,12/31/2010,0,0
beach2_tower,DailyRain,in,1/1/2011,0,0
beach2_tower,DailyRain,in,1/2/2011,0,0
beach2_tower,DailyRain,in,1/3/2011,0,0
beach2_tower,DailyRain,in,1/4/2011,0,0
beach2_tower,DailyRain,in,1/5/2011,0,0
beach2_tower,DailyRain,in,1/6/2011,0,0
beach2_tower,DailyRain,in,1/7/2011,0,0
beach2_tower,DailyRain,in,1/8/2011,0,0
beach2_tower,DailyRain,in,1/9/2011,0,0
beach2_tower,DailyRain,in,1/10/2011,0,0
beach2_tower,DailyRain,in,1/11/2011,0,0
beach2_tower,DailyRain,in,1/12/2011,0,0
beach2_tower,DailyRain,in,1/13/2011,0,0
beach2_tower,DailyRain,in,1/14/2011,0,0
beach2_tower,DailyRain,in,1/15/2011,0,0
beach2_tower,DailyRain,in,1/16/2011,0,0
beach2_tower,DailyRain,in,1/17/2011,0,0
beach2_tower,DailyRain,in,1/18/2011,0,0
beach2_tower,DailyRain,in,1/19/2011,0,0
beach2_tower,DailyRain,in,1/20/2011,0,0
beach2_tower,DailyRain,in,1/21/2011,0,0
beach2_tower,DailyRain,in,1/22/2011,0,0
beach2_tower,DailyRain,in,1/23/2011,0,0
beach2_tower,DailyRain,in,1/24/2011,0,0
beach2_tower,DailyRain,in,1/25/2011,0,0
beach2_tower,DailyRain,in,1/26/2011,0,0
beach2_tower,DailyRain,in,1/27/2011,0,0
beach2_tower,DailyRain,in,1/28/2011,0,0
beach2_tower,DailyRain,in,1/29/2011,0,0
beach2_tower,DailyRain,in,1/30/2011,0,0
beach2_tower,DailyRain,in,1/31/2011,0,0
beach2_tower,DailyRain,in,2/1/2011,0,0
beach2_tower,DailyRain,in,2/2/2011,0.036190476,0.050047596
beach2_tower,DailyRain,in,2/3/2011,,
beach2_tower,DailyRain,in,2/4/2011,0,0
beach2_tower,DailyRain,in,2/5/2011,0.013500000000000002,0.026267851073127395
beach2_tower,DailyRain,in,2/6/2011,,
beach2_tower,DailyRain,in,2/7/2011,,
beach2_tower,DailyRain,in,2/8/2011,,
beach2_tower,DailyRain,in,2/9/2011,0,0
beach2_tower,DailyRain,in,2/10/2011,,
beach2_tower,DailyRain,in,2/11/2011,,
beach2_tower,DailyRain,in,2/12/2011,,
beach2_tower,DailyRain,in,2/13/2011,0,
beach2_tower,DailyRain,in,2/14/2011,0,0
beach2_tower,DailyRain,in,2/15/2011,,
beach2_tower,DailyRain,in,2/16/2011,,
beach2_tower,DailyRain,in,2/17/2011,0,0
beach2_tower,DailyRain,in,2/18/2011,0,0
beach2_tower,DailyRain,in,2/19/2011,,
beach2_tower,DailyRain,in,2/20/2011,,
beach2_tower,DailyRain,in,2/21/2011,,
beach2_tower,DailyRain,in,2/22/2011,,
beach2_tower,DailyRain,in,2/23/2011,,
beach2_tower,DailyRain,in,2/24/2011,,
beach2_tower,DailyRain,in,2/25/2011,,
beach2_tower,DailyRain,in,2/26/2011,,
beach2_tower,DailyRain,in,2/27/2011,,
beach2_tower,DailyRain,in,2/28/2011,,
beach2_tower,DailyRain,in,3/1/2011,0,0
beach2_tower,DailyRain,in,3/2/2011,0,0
beach2_tower,DailyRain,in,3/3/2011,0,0
beach2_tower,DailyRain,in,3/4/2011,0.02,0.023793988
beach2_tower,DailyRain,in,3/5/2011,0.068,0.077662273
beach2_tower,DailyRain,in,3/6/2011,,
beach2_tower,DailyRain,in,3/7/2011,0,0
beach2_tower,DailyRain,in,3/8/2011,0,0
beach2_tower,DailyRain,in,3/9/2011,0.02,0.037796447
beach2_tower,DailyRain,in,3/10/2011,0.00625,0.017677669529663688
beach2_tower,DailyRain,in,3/11/2011,,
beach2_tower,DailyRain,in,3/12/2011,,
beach2_tower,DailyRain,in,3/13/2011,,
beach2_tower,DailyRain,in,3/14/2011,,
beach2_tower,DailyRain,in,3/15/2011,0,0
beach2_tower,DailyRain,in,3/16/2011,,
beach2_tower,DailyRain,in,3/17/2011,0,0
beach2_tower,DailyRain,in,3/18/2011,0,0
beach2_tower,DailyRain,in,3/19/2011,0,0
beach2_tower,DailyRain,in,3/20/2011,0.013472222222222222,0.044410369
beach2_tower,DailyRain,in,3/21/2011,0.4326388888888889,0.17106125297439678
beach2_tower,DailyRain,in,3/22/2011,0.002083333,0.004089664
beach2_tower,DailyRain,in,3/23/2011,0.12291666666666666,0.06610784
beach2_tower,DailyRain,in,3/24/2011,0,0
beach2_tower,DailyRain,in,3/25/2011,0,0
beach2_tower,DailyRain,in,3/26/2011,0,0
beach2_tower,DailyRain,in,3/27/2011,0,0
beach2_tower,DailyRain,in,3/28/2011,0,0
beach2_tower,DailyRain,in,3/29/2011,0,0
beach2_tower,DailyRain,in,3/30/2011,0,0
beach2_tower,DailyRain,in,3/31/2011,0,0
beach2_tower,DailyRain,in,4/1/2011,0,0
beach2_tower,DailyRain,in,4/2/2011,0,0
beach2_tower,DailyRain,in,4/3/2011,0.026111111,0.044864602426196984
beach2_tower,DailyRain,in,4/4/2011,0.24000000000000002,0.2386700238439887
beach2_tower,DailyRain,in,4/5/2011,0,0
beach2_tower,DailyRain,in,4/6/2011,0.092916667,0.083606009
beach2_tower,DailyRain,in,4/7/2011,0.02625,0.009991193
beach2_tower,DailyRain,in,4/8/2011,0.01625,0.023039311169280426
beach2_tower,DailyRain,in,4/9/2011,0,0
beach2_tower,DailyRain,in,4/10/2011,0,0
beach2_tower,DailyRain,in,4/11/2011,0.12444444444444445,0.094300821
