times,ADCP Temp,Units
2011-06-05 00:45:00,15.76,F
2011-06-05 01:15:00,15.75,F
2011-06-05 01:45:00,15.74,F
2011-06-05 02:15:00,15.73,F
2011-06-05 02:45:00,15.72,F
2011-06-05 03:15:00,15.72,F
2011-06-05 03:45:00,15.71,F
2011-06-05 04:15:00,15.7,F
2011-06-05 04:45:00,15.7,F
2011-06-05 05:15:00,15.69,F
2011-06-05 05:45:00,15.69,F
2011-06-05 06:15:00,15.68,F
2011-06-05 06:45:00,15.68,F
2011-06-05 07:15:00,15.69,F
2011-06-05 07:45:00,15.7,F
2011-06-05 08:15:00,15.71,F
2011-06-05 08:45:00,15.72,F
2011-06-05 09:15:00,15.74,F
2011-06-05 09:45:00,15.77,F
2011-06-05 10:15:00,15.79,F
2011-06-05 10:45:00,15.83,F
2011-06-05 11:15:00,15.87,F
2011-06-05 11:45:00,15.91,F
2011-06-05 12:15:00,15.96,F
2011-06-05 12:45:00,16.0,F
2011-06-05 13:15:00,16.05,F
2011-06-05 13:45:00,16.1,F
2011-06-05 14:15:00,16.15,F
2011-06-05 14:45:00,16.19,F
2011-06-05 15:15:00,16.24,F
2011-06-05 15:45:00,16.28,F
2011-06-05 16:15:00,16.33,F
2011-06-05 16:45:00,16.38,F
2011-06-05 17:15:00,16.42,F
2011-06-05 17:45:00,16.46,F
2011-06-05 18:15:00,16.49,F
2011-06-05 18:45:00,16.52,F
2011-06-05 19:15:00,16.55,F
2011-06-05 19:45:00,16.57,F
2011-06-05 20:15:00,16.59,F
2011-06-05 20:45:00,16.61,F
2011-06-05 21:15:00,16.62,F
2011-06-05 21:45:00,16.63,F
2011-06-05 22:15:00,16.64,F
2011-06-05 22:45:00,16.65,F
2011-06-05 23:15:00,16.65,F
2011-06-05 23:45:00,16.65,F
2011-06-06 00:15:00,16.64,F
2011-06-06 00:45:00,16.65,F
2011-06-06 01:15:00,16.64,F
2011-06-06 01:45:00,16.64,F
2011-06-06 02:15:00,16.64,F
2011-06-06 02:45:00,16.63,F
2011-06-06 03:15:00,16.63,F
2011-06-06 03:45:00,16.62,F
2011-06-06 04:15:00,16.62,F
2011-06-06 04:45:00,16.61,F
2011-06-06 05:15:00,16.61,F
2011-06-06 05:45:00,16.61,F
2011-06-06 06:15:00,16.61,F
2011-06-06 06:45:00,16.61,F
2011-06-06 07:15:00,16.61,F
2011-06-06 07:45:00,16.61,F
2011-06-06 08:15:00,16.62,F
2011-06-06 08:45:00,16.63,F
2011-06-06 09:15:00,16.64,F
2011-06-06 09:45:00,16.65,F
2011-06-06 10:15:00,16.67,F
2011-06-06 10:45:00,16.68,F
2011-06-06 11:15:00,16.69,F
2011-06-06 11:45:00,16.7,F
2011-06-06 12:15:00,16.7,F
2011-06-06 12:45:00,16.71,F
2011-06-06 13:15:00,16.71,F
2011-06-06 13:45:00,16.71,F
2011-06-06 14:15:00,16.71,F
2011-06-06 14:45:00,16.72,F
2011-06-06 15:15:00,16.72,F
2011-06-06 15:45:00,16.72,F
2011-06-06 16:15:00,16.73,F
2011-06-06 16:45:00,16.73,F
2011-06-06 17:15:00,16.73,F
2011-06-06 17:45:00,16.74,F
2011-06-06 18:15:00,16.74,F
2011-06-06 18:45:00,16.74,F
2011-06-06 19:15:00,16.75,F
2011-06-06 19:45:00,16.75,F
2011-06-06 20:15:00,16.75,F
2011-06-06 20:45:00,16.74,F
2011-06-06 21:15:00,16.74,F
2011-06-06 21:45:00,16.73,F
2011-06-06 22:15:00,16.73,F
2011-06-06 22:45:00,16.72,F
2011-06-06 23:15:00,16.71,F
2011-06-06 23:45:00,16.7,F
2011-06-07 00:15:00,16.7,F
2011-06-07 00:45:00,16.7,F
2011-06-07 01:15:00,16.7,F
2011-06-07 01:45:00,16.7,F
2011-06-07 02:15:00,16.7,F
2011-06-07 02:45:00,16.7,F
2011-06-07 03:15:00,16.71,F
2011-06-07 03:45:00,16.71,F
2011-06-07 04:15:00,16.71,F
2011-06-07 04:45:00,16.71,F
2011-06-07 05:15:00,16.72,F
2011-06-07 05:45:00,16.72,F
2011-06-07 06:15:00,16.72,F
2011-06-07 06:45:00,16.72,F
2011-06-07 07:15:00,16.72,F
2011-06-07 07:45:00,16.72,F
2011-06-07 08:15:00,16.72,F
2011-06-07 08:45:00,16.72,F
2011-06-07 09:15:00,16.73,F
2011-06-07 09:45:00,16.74,F
2011-06-07 10:15:00,16.75,F
2011-06-07 10:45:00,16.77,F
2011-06-07 11:15:00,16.79,F
2011-06-07 11:45:00,16.82,F
2011-06-07 12:15:00,16.85,F
2011-06-07 12:45:00,16.89,F
2011-06-07 13:15:00,16.92,F
2011-06-07 13:45:00,16.96,F
2011-06-07 14:15:00,16.98,F
2011-06-07 14:45:00,17.01,F
2011-06-07 15:15:00,17.04,F
2011-06-07 15:45:00,17.07,F
2011-06-07 16:15:00,17.09,F
2011-06-07 16:45:00,17.12,F
2011-06-07 17:15:00,17.13,F
2011-06-07 17:45:00,17.15,F
2011-06-07 18:15:00,17.16,F
2011-06-07 18:45:00,17.17,F
2011-06-07 19:15:00,17.18,F
2011-06-07 19:45:00,17.18,F
2011-06-07 20:15:00,17.18,F
2011-06-07 20:45:00,17.18,F
2011-06-07 21:15:00,17.18,F
2011-06-07 21:45:00,17.18,F
2011-06-07 22:15:00,17.19,F
2011-06-07 22:45:00,17.2,F
2011-06-07 23:15:00,17.21,F
2011-06-07 23:45:00,17.22,F
2011-06-08 00:15:00,17.23,F
2011-06-08 00:45:00,17.24,F
2011-06-08 01:15:00,17.26,F
2011-06-08 01:45:00,17.27,F
2011-06-08 02:15:00,17.28,F
2011-06-08 02:45:00,17.28,F
2011-06-08 03:15:00,17.29,F
2011-06-08 03:45:00,17.28,F
2011-06-08 04:15:00,17.28,F
2011-06-08 04:45:00,17.27,F
2011-06-08 05:15:00,17.26,F
2011-06-08 05:45:00,17.25,F
2011-06-08 06:15:00,17.25,F
2011-06-08 06:45:00,17.24,F
2011-06-08 07:15:00,17.25,F
2011-06-08 07:45:00,17.26,F
2011-06-08 08:15:00,17.27,F
2011-06-08 08:45:00,17.29,F
2011-06-08 09:15:00,17.3,F
2011-06-08 09:45:00,17.32,F
2011-06-08 10:15:00,17.35,F
2011-06-08 10:45:00,17.37,F
2011-06-08 11:15:00,17.41,F
2011-06-08 11:45:00,17.45,F
2011-06-08 12:15:00,17.5,F
2011-06-08 12:45:00,17.55,F
2011-06-08 13:15:00,17.61,F
2011-06-08 13:45:00,17.67,F
2011-06-08 14:15:00,17.73,F
2011-06-08 14:45:00,17.79,F
2011-06-08 15:15:00,17.84,F
2011-06-08 15:45:00,17.89,F
2011-06-08 16:15:00,17.93,F
2011-06-08 16:45:00,17.97,F
2011-06-08 17:15:00,18.01,F
2011-06-08 17:45:00,18.04,F
2011-06-08 18:15:00,18.07,F
2011-06-08 18:45:00,18.11,F
2011-06-08 19:15:00,18.14,F
2011-06-08 19:45:00,18.17,F
2011-06-08 20:15:00,18.21,F
2011-06-08 20:45:00,18.24,F
2011-06-08 21:15:00,18.26,F
2011-06-08 21:45:00,18.3,F
2011-06-08 22:15:00,18.32,F
2011-06-08 22:45:00,18.35,F
2011-06-08 23:15:00,18.38,F
2011-06-08 23:45:00,18.41,F
2011-06-09 00:15:00,18.43,F
2011-06-09 00:45:00,18.46,F
2011-06-09 01:15:00,18.48,F
2011-06-09 01:45:00,18.5,F
2011-06-09 02:15:00,18.52,F
2011-06-09 02:45:00,18.54,F
2011-06-09 03:15:00,18.56,F
2011-06-09 03:45:00,18.57,F
2011-06-09 04:15:00,18.58,F
2011-06-09 04:45:00,18.59,F
2011-06-09 05:15:00,18.6,F
2011-06-09 05:45:00,18.6,F
2011-06-09 06:15:00,18.6,F
2011-06-09 06:45:00,18.59,F
2011-06-09 07:15:00,18.58,F
2011-06-09 07:45:00,18.57,F
2011-06-09 08:15:00,18.57,F
2011-06-09 08:45:00,18.58,F
2011-06-09 09:15:00,18.59,F
2011-06-09 09:45:00,18.59,F
2011-06-09 10:15:00,18.61,F
2011-06-09 10:45:00,18.62,F
2011-06-09 11:15:00,18.63,F
2011-06-09 11:45:00,18.65,F
2011-06-09 12:15:00,18.66,F
2011-06-09 12:45:00,18.68,F
2011-06-09 13:15:00,18.7,F
2011-06-09 13:45:00,18.72,F
2011-06-09 14:15:00,18.75,F
2011-06-09 14:45:00,18.78,F
2011-06-09 15:15:00,18.81,F
2011-06-09 15:45:00,18.84,F
2011-06-09 16:15:00,18.88,F
2011-06-09 16:45:00,18.91,F
2011-06-09 17:15:00,18.94,F
2011-06-09 17:45:00,18.96,F
2011-06-09 18:15:00,18.99,F
2011-06-09 18:45:00,19.01,F
2011-06-09 19:15:00,19.02,F
2011-06-09 19:45:00,19.04,F
2011-06-09 20:15:00,19.05,F
2011-06-09 20:45:00,19.06,F
2011-06-09 21:15:00,19.06,F
2011-06-09 21:45:00,19.06,F
2011-06-09 22:15:00,19.07,F
2011-06-09 22:45:00,19.07,F
2011-06-09 23:15:00,19.07,F
2011-06-09 23:45:00,19.06,F
2011-06-10 00:15:00,19.04,F
2011-06-10 00:45:00,19.01,F
2011-06-10 01:15:00,18.98,F
2011-06-10 01:45:00,18.94,F
2011-06-10 02:15:00,18.91,F
2011-06-10 02:45:00,18.87,F
2011-06-10 03:15:00,18.83,F
2011-06-10 03:45:00,18.79,F
2011-06-10 04:15:00,18.76,F
2011-06-10 04:45:00,18.72,F
2011-06-10 05:15:00,18.68,F
2011-06-10 05:45:00,18.64,F
2011-06-10 06:15:00,18.61,F
2011-06-10 06:45:00,18.57,F
2011-06-10 07:15:00,18.54,F
2011-06-10 07:45:00,18.51,F
2011-06-10 08:15:00,18.48,F
2011-06-10 08:45:00,18.45,F
2011-06-10 09:15:00,18.43,F
2011-06-10 09:45:00,18.41,F
2011-06-10 10:15:00,18.39,F
2011-06-10 10:45:00,18.37,F
2011-06-10 11:15:00,18.35,F
2011-06-10 11:45:00,18.34,F
2011-06-10 12:15:00,18.32,F
2011-06-10 12:45:00,18.3,F
2011-06-10 13:15:00,18.28,F
2011-06-10 13:45:00,18.26,F
2011-06-10 14:15:00,18.24,F
2011-06-10 14:45:00,18.22,F
2011-06-10 15:15:00,18.2,F
2011-06-10 15:45:00,18.19,F
2011-06-10 16:15:00,18.17,F
2011-06-10 16:45:00,18.15,F
2011-06-10 17:15:00,18.13,F
2011-06-10 17:45:00,18.12,F
2011-06-10 18:15:00,18.1,F
2011-06-10 18:45:00,18.08,F
2011-06-10 19:15:00,18.07,F
2011-06-10 19:45:00,18.05,F
2011-06-10 20:15:00,18.04,F
2011-06-10 20:45:00,18.03,F
2011-06-10 21:45:00,18.0,F
2011-06-10 22:15:00,18.0,F
2011-06-10 22:45:00,17.98,F
2011-06-10 23:15:00,17.97,F
2011-06-10 23:45:00,17.96,F
2011-06-11 00:15:00,17.94,F
2011-06-11 00:45:00,17.93,F
2011-06-11 01:15:00,17.92,F
2011-06-11 01:45:00,17.91,F
2011-06-11 02:15:00,17.89,F
2011-06-11 02:45:00,17.88,F
2011-06-11 03:15:00,17.87,F
2011-06-11 03:45:00,17.85,F
2011-06-11 04:15:00,17.83,F
2011-06-11 04:45:00,17.81,F
2011-06-11 05:15:00,17.79,F
2011-06-11 05:45:00,17.77,F
2011-06-11 06:15:00,17.75,F
2011-06-11 06:45:00,17.74,F
2011-06-11 07:15:00,17.73,F
2011-06-11 07:45:00,17.73,F
2011-06-11 08:15:00,17.72,F
2011-06-11 08:45:00,17.72,F
2011-06-11 09:15:00,17.72,F
2011-06-11 09:45:00,17.72,F
2011-06-11 10:15:00,17.72,F
2011-06-11 10:45:00,17.73,F
2011-06-11 11:15:00,17.73,F
2011-06-11 11:45:00,17.74,F
2011-06-11 12:15:00,17.74,F
2011-06-11 12:45:00,17.75,F
2011-06-11 13:15:00,17.77,F
2011-06-11 13:45:00,17.79,F
2011-06-11 14:15:00,17.82,F
2011-06-11 14:45:00,17.85,F
2011-06-11 15:15:00,17.89,F
2011-06-11 15:45:00,17.94,F
2011-06-11 16:15:00,17.98,F
2011-06-11 16:45:00,18.02,F
2011-06-11 17:15:00,18.07,F
2011-06-11 17:45:00,18.11,F
2011-06-11 18:15:00,18.15,F
2011-06-11 18:45:00,18.18,F
2011-06-11 19:15:00,18.22,F
2011-06-11 19:45:00,18.25,F
2011-06-11 20:15:00,18.28,F
2011-06-11 20:45:00,18.3,F
2011-06-11 21:15:00,18.33,F
2011-06-11 21:45:00,18.35,F
2011-06-11 22:15:00,18.37,F
2011-06-11 22:45:00,18.39,F
2011-06-11 23:15:00,18.41,F
2011-06-11 23:45:00,18.42,F
2011-06-12 00:15:00,18.43,F
2011-06-12 00:45:00,18.43,F
2011-06-12 01:15:00,18.44,F
2011-06-12 01:45:00,18.44,F
2011-06-12 02:15:00,18.44,F
2011-06-12 02:45:00,18.44,F
2011-06-12 03:15:00,18.44,F
2011-06-12 03:45:00,18.43,F
2011-06-12 04:15:00,18.43,F
2011-06-12 04:45:00,18.43,F
2011-06-12 05:15:00,18.43,F
2011-06-12 05:45:00,18.42,F
2011-06-12 06:15:00,18.42,F
2011-06-12 06:45:00,18.42,F
2011-06-12 07:15:00,18.42,F
2011-06-12 07:45:00,18.41,F
2011-06-12 08:15:00,18.42,F
2011-06-12 08:45:00,18.41,F
2011-06-12 09:15:00,18.41,F
2011-06-12 09:45:00,18.41,F
2011-06-12 10:15:00,18.41,F
2011-06-12 10:45:00,18.41,F
2011-06-12 11:15:00,18.41,F
2011-06-12 11:45:00,18.42,F
2011-06-12 12:15:00,18.43,F
2011-06-12 12:45:00,18.43,F
2011-06-12 13:15:00,18.44,F
2011-06-12 13:45:00,18.45,F
2011-06-12 14:15:00,18.47,F
2011-06-12 14:45:00,18.49,F
2011-06-12 15:15:00,18.5,F
2011-06-12 15:45:00,18.51,F
2011-06-12 16:15:00,18.51,F
2011-06-12 16:45:00,18.52,F
2011-06-12 17:15:00,18.51,F
2011-06-12 17:45:00,18.51,F
2011-06-12 18:15:00,18.5,F
2011-06-12 18:45:00,18.49,F
2011-06-12 19:15:00,18.48,F
2011-06-12 19:45:00,18.47,F
2011-06-12 20:15:00,18.45,F
2011-06-12 20:45:00,18.43,F
2011-06-12 21:15:00,18.42,F
2011-06-12 21:45:00,18.41,F
2011-06-12 22:15:00,18.39,F
2011-06-12 22:45:00,18.37,F
2011-06-12 23:15:00,18.36,F
2011-06-12 23:45:00,18.34,F
2011-06-13 00:15:00,18.32,F
2011-06-13 00:45:00,18.31,F
2011-06-13 01:15:00,18.29,F
2011-06-13 01:45:00,18.27,F
2011-06-13 02:15:00,18.25,F
2011-06-13 02:45:00,18.23,F
2011-06-13 03:15:00,18.21,F
2011-06-13 03:45:00,18.19,F
2011-06-13 04:15:00,18.16,F
2011-06-13 04:45:00,18.14,F
2011-06-13 05:15:00,18.11,F
2011-06-13 05:45:00,18.09,F
2011-06-13 06:15:00,18.07,F
2011-06-13 06:45:00,18.05,F
2011-06-13 07:15:00,18.04,F
2011-06-13 07:45:00,18.02,F
2011-06-13 08:15:00,18.02,F
2011-06-13 08:45:00,18.01,F
2011-06-13 09:15:00,18.02,F
2011-06-13 09:45:00,18.02,F
2011-06-13 10:15:00,18.04,F
2011-06-13 10:45:00,18.05,F
2011-06-13 11:15:00,18.07,F
2011-06-13 11:45:00,18.09,F
2011-06-13 12:15:00,18.11,F
2011-06-13 12:45:00,18.15,F
2011-06-13 13:15:00,18.19,F
2011-06-13 13:45:00,18.24,F
2011-06-13 14:15:00,18.29,F
2011-06-13 14:45:00,18.33,F
2011-06-13 15:15:00,18.37,F
2011-06-13 15:45:00,18.4,F
2011-06-13 16:15:00,18.43,F
2011-06-13 16:45:00,18.44,F
2011-06-13 17:15:00,18.46,F
2011-06-13 17:45:00,18.47,F
2011-06-13 18:15:00,18.47,F
2011-06-13 18:45:00,18.48,F
2011-06-13 19:15:00,18.48,F
2011-06-13 19:45:00,18.47,F
2011-06-13 20:15:00,18.47,F
2011-06-13 20:45:00,18.46,F
2011-06-13 21:15:00,18.45,F
2011-06-13 21:45:00,18.43,F
2011-06-13 22:15:00,18.42,F
2011-06-13 22:45:00,18.41,F
2011-06-13 23:15:00,18.4,F
2011-06-13 23:45:00,18.39,F
2011-06-14 00:15:00,18.37,F
2011-06-14 00:45:00,18.36,F
2011-06-14 01:15:00,18.35,F
2011-06-14 01:45:00,18.33,F
2011-06-14 02:15:00,18.32,F
2011-06-14 02:45:00,18.3,F
2011-06-14 03:15:00,18.29,F
2011-06-14 03:45:00,18.28,F
2011-06-14 04:15:00,18.26,F
2011-06-14 04:45:00,18.25,F
2011-06-14 05:15:00,18.24,F
2011-06-14 05:45:00,18.23,F
2011-06-14 06:15:00,18.21,F
2011-06-14 06:45:00,18.2,F
2011-06-14 07:15:00,18.18,F
2011-06-14 07:45:00,18.17,F
2011-06-14 08:15:00,18.15,F
2011-06-14 08:45:00,18.14,F
2011-06-14 09:15:00,18.13,F
2011-06-14 09:45:00,18.11,F
2011-06-14 10:15:00,18.11,F
2011-06-14 10:45:00,18.09,F
2011-06-14 11:15:00,18.09,F
2011-06-14 11:45:00,18.09,F
2011-06-14 12:15:00,18.08,F
2011-06-14 12:45:00,18.08,F
2011-06-14 13:15:00,18.08,F
2011-06-14 13:45:00,18.09,F
2011-06-14 14:15:00,18.08,F
2011-06-14 14:45:00,18.08,F
2011-06-14 15:15:00,18.07,F
2011-06-14 15:45:00,18.06,F
2011-06-14 16:15:00,18.04,F
2011-06-14 16:45:00,18.03,F
2011-06-14 17:15:00,18.01,F
2011-06-14 17:45:00,18.0,F
2011-06-14 18:15:00,17.97,F
2011-06-14 18:45:00,17.94,F
2011-06-14 19:15:00,17.91,F
2011-06-14 19:45:00,17.87,F
2011-06-14 20:15:00,17.83,F
2011-06-14 20:45:00,17.8,F
2011-06-14 21:15:00,17.76,F
2011-06-14 21:45:00,17.72,F
2011-06-14 22:15:00,17.67,F
2011-06-14 22:45:00,17.62,F
2011-06-14 23:15:00,17.56,F
2011-06-14 23:45:00,17.51,F
2011-06-15 00:15:00,17.45,F
2011-06-15 00:45:00,17.4,F
2011-06-15 01:15:00,17.35,F
2011-06-15 02:15:00,17.27,F
2011-06-15 02:45:00,17.24,F
2011-06-15 03:15:00,17.22,F
2011-06-15 03:45:00,17.2,F
2011-06-15 04:45:00,17.18,F
2011-06-15 05:15:00,17.17,F
2011-06-15 05:45:00,17.17,F
2011-06-15 06:15:00,17.16,F
2011-06-15 06:45:00,17.16,F
2011-06-15 07:15:00,17.16,F
2011-06-15 07:45:00,17.16,F
2011-06-15 08:15:00,17.17,F
2011-06-15 08:45:00,17.18,F
2011-06-15 09:15:00,17.19,F
2011-06-15 09:45:00,17.21,F
2011-06-15 10:15:00,17.22,F
2011-06-15 10:45:00,17.24,F
2011-06-15 11:15:00,17.26,F
2011-06-15 11:45:00,17.28,F
2011-06-15 12:15:00,17.28,F
2011-06-15 12:45:00,17.27,F
2011-06-15 13:15:00,17.25,F
2011-06-15 13:45:00,17.22,F
2011-06-15 14:15:00,17.19,F
2011-06-15 14:45:00,17.15,F
2011-06-15 15:15:00,17.11,F
2011-06-15 15:45:00,17.06,F
2011-06-15 16:15:00,17.01,F
2011-06-15 16:45:00,16.96,F
2011-06-15 17:15:00,16.9,F
2011-06-15 17:45:00,16.84,F
2011-06-15 18:15:00,16.78,F
2011-06-15 18:45:00,16.7,F
2011-06-15 19:15:00,16.63,F
2011-06-15 19:45:00,16.55,F
2011-06-15 20:15:00,16.46,F
2011-06-15 20:45:00,16.37,F
2011-06-15 21:15:00,16.29,F
2011-06-15 21:45:00,16.21,F
2011-06-15 22:15:00,16.15,F
2011-06-15 22:45:00,16.09,F
2011-06-15 23:15:00,16.04,F
2011-06-15 23:45:00,15.99,F
2011-06-16 00:15:00,15.95,F
2011-06-16 00:45:00,15.9,F
2011-06-16 01:15:00,15.87,F
2011-06-16 01:45:00,15.84,F
2011-06-16 02:15:00,15.81,F
2011-06-16 02:45:00,15.79,F
2011-06-16 03:15:00,15.78,F
2011-06-16 03:45:00,15.77,F
2011-06-16 04:15:00,15.77,F
2011-06-16 04:45:00,15.76,F
2011-06-16 05:15:00,15.75,F
2011-06-16 05:45:00,15.74,F
2011-06-16 06:15:00,15.73,F
2011-06-16 06:45:00,15.7,F
2011-06-16 07:15:00,15.67,F
2011-06-16 07:45:00,15.64,F
2011-06-16 08:15:00,15.62,F
2011-06-16 08:45:00,15.61,F
2011-06-16 09:15:00,15.6,F
2011-06-16 09:45:00,15.59,F
2011-06-16 10:15:00,15.59,F
2011-06-16 10:45:00,15.58,F
2011-06-16 11:15:00,15.58,F
2011-06-16 11:45:00,15.57,F
2011-06-16 12:15:00,15.58,F
2011-06-16 12:45:00,15.58,F
2011-06-16 13:15:00,15.58,F
2011-06-16 13:45:00,15.59,F
2011-06-16 14:15:00,15.59,F
2011-06-16 14:45:00,15.59,F
2011-06-16 15:15:00,15.58,F
2011-06-16 15:45:00,15.58,F
2011-06-16 16:15:00,15.59,F
2011-06-16 16:45:00,15.6,F
2011-06-16 17:15:00,15.61,F
2011-06-16 17:45:00,15.63,F
2011-06-16 18:15:00,15.66,F
2011-06-16 18:45:00,15.7,F
2011-06-16 19:15:00,15.73,F
2011-06-16 19:45:00,15.76,F
2011-06-16 20:15:00,15.79,F
2011-06-16 20:45:00,15.81,F
2011-06-16 21:15:00,15.84,F
2011-06-16 21:45:00,15.85,F
2011-06-16 22:15:00,15.87,F
2011-06-16 22:45:00,15.88,F
2011-06-16 23:15:00,15.88,F
2011-06-16 23:45:00,15.87,F
2011-06-17 00:15:00,15.86,F
2011-06-17 00:45:00,15.85,F
2011-06-17 01:15:00,15.85,F
2011-06-17 01:45:00,15.84,F
2011-06-17 02:15:00,15.84,F
2011-06-17 02:45:00,15.84,F
2011-06-17 03:15:00,15.84,F
2011-06-17 03:45:00,15.83,F
2011-06-17 04:15:00,15.83,F
2011-06-17 04:45:00,15.83,F
2011-06-17 05:15:00,15.83,F
2011-06-17 05:45:00,15.83,F
2011-06-17 06:15:00,15.83,F
2011-06-17 06:45:00,15.84,F
2011-06-17 07:15:00,15.84,F
2011-06-17 07:45:00,15.84,F
2011-06-17 08:15:00,15.85,F
2011-06-17 08:45:00,15.85,F
2011-06-17 09:15:00,15.86,F
2011-06-17 09:45:00,15.87,F
2011-06-17 10:15:00,15.88,F
2011-06-17 10:45:00,15.9,F
2011-06-17 11:15:00,15.92,F
2011-06-17 11:45:00,15.94,F
2011-06-17 12:15:00,15.98,F
2011-06-17 12:45:00,16.01,F
2011-06-17 13:15:00,16.05,F
2011-06-17 13:45:00,16.1,F
2011-06-17 14:15:00,16.14,F
2011-06-17 14:45:00,16.18,F
2011-06-17 15:15:00,16.22,F
2011-06-17 15:45:00,16.27,F
2011-06-17 16:15:00,16.31,F
2011-06-17 16:45:00,16.34,F
2011-06-17 17:15:00,16.38,F
2011-06-17 17:45:00,16.42,F
2011-06-17 18:15:00,16.46,F
2011-06-17 18:45:00,16.5,F
2011-06-17 19:15:00,16.53,F
2011-06-17 19:45:00,16.56,F
2011-06-17 20:15:00,16.59,F
2011-06-17 20:45:00,16.62,F
2011-06-17 21:15:00,16.64,F
2011-06-17 21:45:00,16.66,F
2011-06-17 22:15:00,16.68,F
2011-06-17 22:45:00,16.69,F
2011-06-17 23:15:00,16.7,F
2011-06-17 23:45:00,16.71,F
2011-06-18 00:15:00,16.72,F
2011-06-18 00:45:00,16.73,F
2011-06-18 01:15:00,16.74,F
2011-06-18 01:45:00,16.74,F
2011-06-18 02:15:00,16.74,F
2011-06-18 02:45:00,16.75,F
2011-06-18 03:15:00,16.75,F
2011-06-18 03:45:00,16.76,F
2011-06-18 04:15:00,16.76,F
2011-06-18 04:45:00,16.76,F
2011-06-18 05:15:00,16.77,F
2011-06-18 05:45:00,16.77,F
2011-06-18 06:15:00,16.78,F
2011-06-18 06:45:00,16.78,F
2011-06-18 07:15:00,16.79,F
2011-06-18 07:45:00,16.8,F
2011-06-18 08:15:00,16.82,F
2011-06-18 08:45:00,16.84,F
2011-06-18 09:15:00,16.86,F
2011-06-18 09:45:00,16.89,F
2011-06-18 10:15:00,16.91,F
2011-06-18 10:45:00,16.94,F
2011-06-18 11:15:00,16.96,F
2011-06-18 11:45:00,16.99,F
2011-06-18 12:15:00,17.01,F
2011-06-18 12:45:00,17.04,F
2011-06-18 13:15:00,17.06,F
2011-06-18 13:45:00,17.08,F
2011-06-18 14:15:00,17.1,F
2011-06-18 14:45:00,17.11,F
2011-06-18 15:15:00,17.12,F
2011-06-18 15:45:00,17.12,F
2011-06-18 16:15:00,17.12,F
2011-06-18 16:45:00,17.12,F
2011-06-18 17:15:00,17.11,F
2011-06-18 17:45:00,17.11,F
2011-06-18 18:15:00,17.1,F
2011-06-18 18:45:00,17.09,F
2011-06-18 19:15:00,17.08,F
2011-06-18 19:45:00,17.07,F
2011-06-18 20:15:00,17.06,F
2011-06-18 20:45:00,17.05,F
2011-06-18 21:15:00,17.04,F
2011-06-18 21:45:00,17.03,F
2011-06-18 22:15:00,17.02,F
2011-06-18 22:45:00,17.01,F
2011-06-18 23:15:00,17.0,F
2011-06-18 23:45:00,17.0,F
2011-06-19 00:15:00,16.99,F
2011-06-19 00:45:00,16.98,F
2011-06-19 01:15:00,16.98,F
2011-06-19 01:45:00,16.98,F
2011-06-19 02:15:00,16.98,F
2011-06-19 02:45:00,16.98,F
2011-06-19 03:15:00,16.98,F
2011-06-19 03:45:00,16.98,F
2011-06-19 04:15:00,16.98,F
2011-06-19 04:45:00,16.98,F
2011-06-19 05:15:00,16.98,F
2011-06-19 05:45:00,16.98,F
2011-06-19 06:15:00,16.98,F
2011-06-19 06:45:00,16.98,F
2011-06-19 07:15:00,16.98,F
2011-06-19 07:45:00,16.98,F
2011-06-19 08:15:00,16.96,F
2011-06-19 08:45:00,16.92,F
2011-06-19 09:15:00,16.89,F
2011-06-19 09:45:00,16.85,F
2011-06-19 10:15:00,16.81,F
2011-06-19 10:45:00,16.78,F
2011-06-19 11:15:00,16.75,F
2011-06-19 11:45:00,16.71,F
2011-06-19 12:15:00,16.68,F
2011-06-19 12:45:00,16.63,F
2011-06-19 13:15:00,16.59,F
2011-06-19 13:45:00,16.53,F
2011-06-19 14:15:00,16.47,F
2011-06-19 14:45:00,16.41,F
2011-06-19 15:15:00,16.34,F
2011-06-19 15:45:00,16.26,F
2011-06-19 16:15:00,16.18,F
2011-06-19 16:45:00,16.09,F
2011-06-19 17:15:00,16.0,F
2011-06-19 17:45:00,15.92,F
2011-06-19 18:15:00,15.83,F
2011-06-19 18:45:00,15.76,F
2011-06-19 19:15:00,15.68,F
2011-06-19 19:45:00,15.6,F
2011-06-19 20:15:00,15.53,F
2011-06-19 20:45:00,15.46,F
2011-06-19 21:15:00,15.39,F
2011-06-19 21:45:00,15.32,F
2011-06-19 22:15:00,15.26,F
2011-06-19 22:45:00,15.2,F
2011-06-19 23:15:00,15.15,F
2011-06-19 23:45:00,15.09,F
2011-06-20 00:15:00,15.02,F
2011-06-20 00:45:00,14.93,F
2011-06-20 01:15:00,14.85,F
2011-06-20 01:45:00,14.76,F
2011-06-20 02:15:00,14.66,F
2011-06-20 02:45:00,14.56,F
2011-06-20 03:15:00,14.47,F
2011-06-20 03:45:00,14.38,F
2011-06-20 04:15:00,14.3,F
2011-06-20 04:45:00,14.23,F
2011-06-20 05:15:00,14.18,F
2011-06-20 05:45:00,14.14,F
2011-06-20 06:15:00,14.11,F
2011-06-20 06:45:00,14.1,F
2011-06-20 07:15:00,14.1,F
2011-06-20 07:45:00,14.12,F
2011-06-20 08:15:00,14.15,F
2011-06-20 08:45:00,14.18,F
2011-06-20 09:15:00,14.21,F
2011-06-20 09:45:00,14.25,F
